filepath,label,label_idx,samplerate,frames,duration_s
data/Emotions\Angry\03-02-05-02-01-01-11.wav,Angry,0,48000,185786,3.8705416666666665
data/Emotions\Angry\03-02-05-02-01-01-12.wav,Angry,0,48000,222622,4.637958333333334
data/Emotions\Angry\03-02-05-02-01-01-13.wav,Angry,0,48000,205005,4.2709375
data/Emotions\Angry\03-02-05-02-01-01-14.wav,Angry,0,48000,205005,4.2709375
data/Emotions\Angry\03-02-05-02-01-01-15.wav,Angry,0,48000,200200,4.170833333333333
data/Emotions\Angry\03-02-05-02-01-01-16.wav,Angry,0,48000,211411,4.404395833333333
data/Emotions\Angry\03-02-05-02-01-01-17.wav,Angry,0,48000,200200,4.170833333333333
data/Emotions\Angry\03-02-05-02-01-01-19.wav,Angry,0,48000,225826,4.7047083333333335
data/Emotions\Angry\03-02-05-02-01-01-20.wav,Angry,0,48000,217818,4.537875
data/Emotions\Angry\03-02-05-02-01-01-21.wav,Angry,0,48000,224224,4.671333333333333
data/Emotions\Angry\03-02-05-02-01-01-22.wav,Angry,0,48000,225826,4.7047083333333335
data/Emotions\Angry\03-02-05-02-01-01-23.wav,Angry,0,48000,225826,4.7047083333333335
data/Emotions\Angry\03-02-05-02-01-01-24.wav,Angry,0,48000,213012,4.43775
data/Emotions\Angry\03-02-05-02-01-02-01.wav,Angry,0,48000,254655,5.3053125
data/Emotions\Angry\03-02-05-02-01-02-02.wav,Angry,0,48000,222623,4.637979166666667
data/Emotions\Angry\03-02-05-02-01-02-03.wav,Angry,0,48000,211411,4.404395833333333
data/Emotions\Angry\03-02-05-02-01-02-04.wav,Angry,0,48000,195395,4.070729166666666
data/Emotions\Angry\03-02-05-02-01-02-05.wav,Angry,0,48000,237037,4.938270833333333
data/Emotions\Angry\03-02-05-02-01-02-06.wav,Angry,0,48000,216216,4.5045
data/Emotions\Angry\03-02-05-02-01-02-07.wav,Angry,0,48000,216216,4.5045
data/Emotions\Angry\03-02-05-02-01-02-08.wav,Angry,0,48000,208208,4.337666666666666
data/Emotions\Angry\03-02-05-02-01-02-09.wav,Angry,0,48000,198599,4.137479166666667
data/Emotions\Angry\03-02-05-02-01-02-10.wav,Angry,0,48000,232232,4.838166666666667
data/Emotions\Angry\03-02-05-02-01-02-11.wav,Angry,0,48000,187387,3.9038958333333333
data/Emotions\Angry\03-02-05-02-01-02-12.wav,Angry,0,48000,221020,4.604583333333333
data/Emotions\Angry\03-02-05-02-01-02-13.wav,Angry,0,48000,221021,4.604604166666666
data/Emotions\Angry\03-02-05-02-01-02-14.wav,Angry,0,48000,206606,4.304291666666667
data/Emotions\Angry\03-02-05-02-01-02-15.wav,Angry,0,48000,198598,4.137458333333333
data/Emotions\Angry\03-02-05-02-01-02-16.wav,Angry,0,48000,217818,4.537875
data/Emotions\Angry\03-02-05-02-01-02-17.wav,Angry,0,48000,229029,4.7714375
data/Emotions\Angry\03-02-05-02-01-02-19.wav,Angry,0,48000,243443,5.071729166666667
data/Emotions\Angry\03-02-05-02-01-02-20.wav,Angry,0,48000,217817,4.5378541666666665
data/Emotions\Angry\03-02-05-02-01-02-21.wav,Angry,0,48000,229029,4.7714375
data/Emotions\Angry\03-02-05-02-01-02-22.wav,Angry,0,48000,224224,4.671333333333333
data/Emotions\Angry\03-02-05-02-01-02-23.wav,Angry,0,48000,222622,4.637958333333334
data/Emotions\Angry\03-02-05-02-01-02-24.wav,Angry,0,48000,208208,4.337666666666666
data/Emotions\Angry\03-02-05-02-02-01-01.wav,Angry,0,48000,238639,4.9716458333333335
data/Emotions\Angry\03-02-05-02-02-01-02.wav,Angry,0,48000,222623,4.637979166666667
data/Emotions\Angry\03-02-05-02-02-01-03.wav,Angry,0,48000,219420,4.57125
data/Emotions\Angry\03-02-05-02-02-01-04.wav,Angry,0,48000,192192,4.004
data/Emotions\Angry\03-02-05-02-02-01-05.wav,Angry,0,48000,216216,4.5045
data/Emotions\Angry\03-02-05-02-02-01-06.wav,Angry,0,48000,214614,4.471125
data/Emotions\Angry\03-02-05-02-02-01-07.wav,Angry,0,48000,221021,4.604604166666666
data/Emotions\Angry\03-02-05-02-02-01-08.wav,Angry,0,48000,213013,4.437770833333333
data/Emotions\Angry\03-02-05-02-02-01-09.wav,Angry,0,48000,196997,4.104104166666667
data/Emotions\Angry\03-02-05-02-02-01-10.wav,Angry,0,48000,219419,4.571229166666667
data/Emotions\Angry\03-02-05-02-02-01-11.wav,Angry,0,48000,188988,3.93725
data/Emotions\Angry\03-02-05-02-02-01-12.wav,Angry,0,48000,214614,4.471125
data/Emotions\Angry\03-02-05-02-02-01-13.wav,Angry,0,48000,201801,4.2041875
data/Emotions\Angry\03-02-05-02-02-01-14.wav,Angry,0,48000,200200,4.170833333333333
data/Emotions\Angry\03-02-05-02-02-01-15.wav,Angry,0,48000,201802,4.204208333333334
data/Emotions\Angry\03-02-05-02-02-01-16.wav,Angry,0,48000,213013,4.437770833333333
data/Emotions\Angry\03-02-05-02-02-01-17.wav,Angry,0,48000,248248,5.171833333333334
data/Emotions\Angry\03-02-05-02-02-01-19.wav,Angry,0,48000,254655,5.3053125
data/Emotions\Angry\03-02-05-02-02-01-20.wav,Angry,0,48000,217818,4.537875
data/Emotions\Angry\03-02-05-02-02-01-21.wav,Angry,0,48000,230630,4.804791666666667
data/Emotions\Angry\03-02-05-02-02-01-22.wav,Angry,0,48000,227427,4.7380625
data/Emotions\Angry\03-02-05-02-02-01-23.wav,Angry,0,48000,224224,4.671333333333333
data/Emotions\Angry\03-02-05-02-02-01-24.wav,Angry,0,48000,208208,4.337666666666666
data/Emotions\Angry\03-02-05-02-02-02-01.wav,Angry,0,48000,249850,5.205208333333333
data/Emotions\Angry\03-02-05-02-02-02-02.wav,Angry,0,48000,217817,4.5378541666666665
data/Emotions\Angry\03-02-05-02-02-02-03.wav,Angry,0,48000,214615,4.471145833333333
data/Emotions\Angry\03-02-05-02-02-02-04.wav,Angry,0,48000,193793,4.037354166666667
data/Emotions\Angry\03-02-05-02-02-02-05.wav,Angry,0,48000,214614,4.471125
data/Emotions\Angry\03-02-05-02-02-02-06.wav,Angry,0,48000,216216,4.5045
data/Emotions\Angry\03-02-05-02-02-02-07.wav,Angry,0,48000,219419,4.571229166666667
data/Emotions\Angry\03-02-05-02-02-02-08.wav,Angry,0,48000,213013,4.437770833333333
data/Emotions\Angry\03-02-05-02-02-02-09.wav,Angry,0,48000,230630,4.804791666666667
data/Emotions\Angry\03-02-05-02-02-02-10.wav,Angry,0,48000,219420,4.57125
data/Emotions\Angry\03-02-05-02-02-02-11.wav,Angry,0,48000,200200,4.170833333333333
data/Emotions\Angry\03-02-05-02-02-02-12.wav,Angry,0,48000,221021,4.604604166666666
data/Emotions\Angry\03-02-05-02-02-02-13.wav,Angry,0,48000,205004,4.2709166666666665
data/Emotions\Angry\03-02-05-02-02-02-14.wav,Angry,0,48000,209809,4.371020833333334
data/Emotions\Angry\03-02-05-02-02-02-15.wav,Angry,0,48000,200200,4.170833333333333
data/Emotions\Angry\03-02-05-02-02-02-16.wav,Angry,0,48000,206607,4.3043125
data/Emotions\Angry\03-02-05-02-02-02-17.wav,Angry,0,48000,232232,4.838166666666667
data/Emotions\Angry\03-02-05-02-02-02-19.wav,Angry,0,48000,262662,5.472125
data/Emotions\Angry\03-02-05-02-02-02-20.wav,Angry,0,48000,219419,4.571229166666667
data/Emotions\Angry\03-02-05-02-02-02-21.wav,Angry,0,48000,229029,4.7714375
data/Emotions\Angry\03-02-05-02-02-02-22.wav,Angry,0,48000,227427,4.7380625
data/Emotions\Angry\03-02-05-02-02-02-23.wav,Angry,0,48000,222622,4.637958333333334
data/Emotions\Angry\03-02-05-02-02-02-24.wav,Angry,0,48000,213013,4.437770833333333
data/Emotions\Angry\1001_DFA_ANG_XX.wav,Angry,0,16000,36409,2.2755625
data/Emotions\Angry\1001_IEO_ANG_HI.wav,Angry,0,16000,30964,1.93525
data/Emotions\Angry\1001_IEO_ANG_LO.wav,Angry,0,16000,33100,2.06875
data/Emotions\Angry\1001_IEO_ANG_MD.wav,Angry,0,16000,42175,2.6359375
data/Emotions\Angry\1001_IOM_ANG_XX.wav,Angry,0,16000,34167,2.1354375
data/Emotions\Angry\1001_ITH_ANG_XX.wav,Angry,0,16000,37904,2.369
data/Emotions\Angry\1001_ITS_ANG_XX.wav,Angry,0,16000,41108,2.56925
data/Emotions\Angry\1001_IWL_ANG_XX.wav,Angry,0,16000,50717,3.1698125
data/Emotions\Angry\1001_IWW_ANG_XX.wav,Angry,0,16000,36409,2.2755625
data/Emotions\Angry\1001_MTI_ANG_XX.wav,Angry,0,16000,48048,3.003
data/Emotions\Angry\1001_TAI_ANG_XX.wav,Angry,0,16000,37371,2.3356875
data/Emotions\Angry\1001_TIE_ANG_XX.wav,Angry,0,16000,49650,3.103125
data/Emotions\Angry\1001_TSI_ANG_XX.wav,Angry,0,16000,40040,2.5025
data/Emotions\Angry\1001_WSI_ANG_XX.wav,Angry,0,16000,43777,2.7360625
data/Emotions\Angry\1002_DFA_ANG_XX.wav,Angry,0,16000,41108,2.56925
data/Emotions\Angry\1002_IEO_ANG_HI.wav,Angry,0,16000,43777,2.7360625
data/Emotions\Angry\1002_IEO_ANG_LO.wav,Angry,0,16000,38438,2.402375
data/Emotions\Angry\1002_IEO_ANG_MD.wav,Angry,0,16000,44311,2.7694375
data/Emotions\Angry\1002_IOM_ANG_XX.wav,Angry,0,16000,45379,2.8361875
data/Emotions\Angry\1002_ITH_ANG_XX.wav,Angry,0,16000,46980,2.93625
data/Emotions\Angry\1002_ITS_ANG_XX.wav,Angry,0,16000,43243,2.7026875
data/Emotions\Angry\1002_IWL_ANG_XX.wav,Angry,0,16000,41642,2.602625
data/Emotions\Angry\1002_IWW_ANG_XX.wav,Angry,0,16000,38438,2.402375
data/Emotions\Angry\1002_MTI_ANG_XX.wav,Angry,0,16000,43777,2.7360625
data/Emotions\Angry\1002_TAI_ANG_XX.wav,Angry,0,16000,40040,2.5025
data/Emotions\Angry\1002_TIE_ANG_XX.wav,Angry,0,16000,40574,2.535875
data/Emotions\Angry\1002_TSI_ANG_XX.wav,Angry,0,16000,38972,2.43575
data/Emotions\Angry\1002_WSI_ANG_XX.wav,Angry,0,16000,41642,2.602625
data/Emotions\Angry\1003_DFA_ANG_XX.wav,Angry,0,16000,50183,3.1364375
data/Emotions\Angry\1003_IEO_ANG_HI.wav,Angry,0,16000,41108,2.56925
data/Emotions\Angry\1003_IEO_ANG_LO.wav,Angry,0,16000,36409,2.2755625
data/Emotions\Angry\1003_IEO_ANG_MD.wav,Angry,0,16000,41108,2.56925
data/Emotions\Angry\1003_IOM_ANG_XX.wav,Angry,0,16000,43777,2.7360625
data/Emotions\Angry\1003_ITH_ANG_XX.wav,Angry,0,16000,58725,3.6703125
data/Emotions\Angry\1003_ITS_ANG_XX.wav,Angry,0,16000,59793,3.7370625
data/Emotions\Angry\1003_IWL_ANG_XX.wav,Angry,0,16000,56590,3.536875
data/Emotions\Angry\1003_IWW_ANG_XX.wav,Angry,0,16000,54454,3.403375
data/Emotions\Angry\1003_MTI_ANG_XX.wav,Angry,0,16000,35769,2.2355625
data/Emotions\Angry\1003_TAI_ANG_XX.wav,Angry,0,16000,45912,2.8695
data/Emotions\Angry\1003_TIE_ANG_XX.wav,Angry,0,16000,50717,3.1698125
data/Emotions\Angry\1003_TSI_ANG_XX.wav,Angry,0,16000,63530,3.970625
data/Emotions\Angry\1003_WSI_ANG_XX.wav,Angry,0,16000,56590,3.536875
data/Emotions\Angry\1004_DFA_ANG_XX.wav,Angry,0,16000,49116,3.06975
data/Emotions\Angry\1004_IEO_ANG_HI.wav,Angry,0,16000,64064,4.004
data/Emotions\Angry\1004_IEO_ANG_LO.wav,Angry,0,16000,42709,2.6693125
data/Emotions\Angry\1004_IEO_ANG_MD.wav,Angry,0,16000,46446,2.902875
data/Emotions\Angry\1004_IOM_ANG_XX.wav,Angry,0,16000,41642,2.602625
data/Emotions\Angry\1004_ITH_ANG_XX.wav,Angry,0,16000,52319,3.2699375
data/Emotions\Angry\1004_ITS_ANG_XX.wav,Angry,0,16000,53920,3.37
data/Emotions\Angry\1004_IWL_ANG_XX.wav,Angry,0,16000,50717,3.1698125
data/Emotions\Angry\1004_IWW_ANG_XX.wav,Angry,0,16000,37904,2.369
data/Emotions\Angry\1004_MTI_ANG_XX.wav,Angry,0,16000,52853,3.3033125
data/Emotions\Angry\1004_TAI_ANG_XX.wav,Angry,0,16000,53920,3.37
data/Emotions\Angry\1004_TIE_ANG_XX.wav,Angry,0,16000,45379,2.8361875
data/Emotions\Angry\1004_TSI_ANG_XX.wav,Angry,0,16000,37904,2.369
data/Emotions\Angry\1004_WSI_ANG_XX.wav,Angry,0,16000,48048,3.003
data/Emotions\Angry\1005_DFA_ANG_XX.wav,Angry,0,16000,41642,2.602625
data/Emotions\Angry\1005_IEO_ANG_HI.wav,Angry,0,16000,40040,2.5025
data/Emotions\Angry\1005_IEO_ANG_LO.wav,Angry,0,16000,36303,2.2689375
data/Emotions\Angry\1005_IEO_ANG_MD.wav,Angry,0,16000,43777,2.7360625
data/Emotions\Angry\1005_IOM_ANG_XX.wav,Angry,0,16000,53920,3.37
data/Emotions\Angry\1005_ITH_ANG_XX.wav,Angry,0,16000,52853,3.3033125
data/Emotions\Angry\1005_ITS_ANG_XX.wav,Angry,0,16000,57124,3.57025
data/Emotions\Angry\1005_IWL_ANG_XX.wav,Angry,0,16000,53920,3.37
data/Emotions\Angry\1005_IWW_ANG_XX.wav,Angry,0,16000,52853,3.3033125
data/Emotions\Angry\1005_MTI_ANG_XX.wav,Angry,0,16000,59259,3.7036875
data/Emotions\Angry\1005_TAI_ANG_XX.wav,Angry,0,16000,57658,3.603625
data/Emotions\Angry\1005_TIE_ANG_XX.wav,Angry,0,16000,46980,2.93625
data/Emotions\Angry\1005_TSI_ANG_XX.wav,Angry,0,16000,48048,3.003
data/Emotions\Angry\1005_WSI_ANG_XX.wav,Angry,0,16000,54454,3.403375
data/Emotions\Angry\1006_DFA_ANG_XX.wav,Angry,0,16000,41642,2.602625
data/Emotions\Angry\1006_IEO_ANG_HI.wav,Angry,0,16000,41108,2.56925
data/Emotions\Angry\1006_IEO_ANG_LO.wav,Angry,0,16000,40040,2.5025
data/Emotions\Angry\1006_IEO_ANG_MD.wav,Angry,0,16000,28829,1.8018125
data/Emotions\Angry\1006_IOM_ANG_XX.wav,Angry,0,16000,52319,3.2699375
data/Emotions\Angry\1006_ITH_ANG_XX.wav,Angry,0,16000,51251,3.2031875
data/Emotions\Angry\1006_ITS_ANG_XX.wav,Angry,0,16000,51251,3.2031875
data/Emotions\Angry\1006_IWL_ANG_XX.wav,Angry,0,16000,35769,2.2355625
data/Emotions\Angry\1006_IWW_ANG_XX.wav,Angry,0,16000,43777,2.7360625
data/Emotions\Angry\1006_MTI_ANG_XX.wav,Angry,0,16000,60327,3.7704375
data/Emotions\Angry\1006_TAI_ANG_XX.wav,Angry,0,16000,51251,3.2031875
data/Emotions\Angry\1006_TIE_ANG_XX.wav,Angry,0,16000,66733,4.1708125
data/Emotions\Angry\1006_TSI_ANG_XX.wav,Angry,0,16000,40040,2.5025
data/Emotions\Angry\1006_WSI_ANG_XX.wav,Angry,0,16000,43777,2.7360625
data/Emotions\Angry\1007_DFA_ANG_XX.wav,Angry,0,16000,40040,2.5025
data/Emotions\Angry\1007_IEO_ANG_HI.wav,Angry,0,16000,38972,2.43575
data/Emotions\Angry\1007_IEO_ANG_LO.wav,Angry,0,16000,29363,1.8351875
data/Emotions\Angry\1007_IEO_ANG_MD.wav,Angry,0,16000,43243,2.7026875
data/Emotions\Angry\1007_IOM_ANG_XX.wav,Angry,0,16000,56590,3.536875
data/Emotions\Angry\1007_ITH_ANG_XX.wav,Angry,0,16000,54988,3.43675
data/Emotions\Angry\1007_ITS_ANG_XX.wav,Angry,0,16000,56056,3.5035
data/Emotions\Angry\1007_IWL_ANG_XX.wav,Angry,0,16000,54988,3.43675
data/Emotions\Angry\1007_IWW_ANG_XX.wav,Angry,0,16000,45379,2.8361875
data/Emotions\Angry\1007_MTI_ANG_XX.wav,Angry,0,16000,69937,4.3710625
data/Emotions\Angry\1007_TAI_ANG_XX.wav,Angry,0,16000,51785,3.2365625
data/Emotions\Angry\1007_TIE_ANG_XX.wav,Angry,0,16000,73674,4.604625
data/Emotions\Angry\1007_TSI_ANG_XX.wav,Angry,0,16000,36303,2.2689375
data/Emotions\Angry\1007_WSI_ANG_XX.wav,Angry,0,16000,51251,3.2031875
data/Emotions\Angry\1008_DFA_ANG_XX.wav,Angry,0,16000,49650,3.103125
data/Emotions\Angry\1008_IEO_ANG_HI.wav,Angry,0,16000,45913,2.8695625
data/Emotions\Angry\1008_IEO_ANG_LO.wav,Angry,0,16000,36837,2.3023125
data/Emotions\Angry\1008_IEO_ANG_MD.wav,Angry,0,16000,41108,2.56925
data/Emotions\Angry\1008_IOM_ANG_XX.wav,Angry,0,16000,58725,3.6703125
data/Emotions\Angry\1008_ITH_ANG_XX.wav,Angry,0,16000,67801,4.2375625
data/Emotions\Angry\1008_ITS_ANG_XX.wav,Angry,0,16000,50717,3.1698125
data/Emotions\Angry\1008_IWL_ANG_XX.wav,Angry,0,16000,61929,3.8705625
data/Emotions\Angry\1008_IWW_ANG_XX.wav,Angry,0,16000,55522,3.470125
data/Emotions\Angry\1008_MTI_ANG_XX.wav,Angry,0,16000,56590,3.536875
data/Emotions\Angry\1008_TAI_ANG_XX.wav,Angry,0,16000,60861,3.8038125
data/Emotions\Angry\1008_TIE_ANG_XX.wav,Angry,0,16000,79546,4.971625
data/Emotions\Angry\1008_TSI_ANG_XX.wav,Angry,0,16000,47514,2.969625
data/Emotions\Angry\1009_DFA_ANG_XX.wav,Angry,0,16000,32566,2.035375
data/Emotions\Angry\1009_IEO_ANG_HI.wav,Angry,0,16000,44311,2.7694375
data/Emotions\Angry\1009_IEO_ANG_LO.wav,Angry,0,16000,38972,2.43575
data/Emotions\Angry\1009_IEO_ANG_MD.wav,Angry,0,16000,37371,2.3356875
data/Emotions\Angry\1009_IOM_ANG_XX.wav,Angry,0,16000,45379,2.8361875
data/Emotions\Angry\1009_ITH_ANG_XX.wav,Angry,0,16000,45379,2.8361875
data/Emotions\Angry\1009_ITS_ANG_XX.wav,Angry,0,16000,58725,3.6703125
data/Emotions\Angry\1009_IWL_ANG_XX.wav,Angry,0,16000,51251,3.2031875
data/Emotions\Angry\1009_IWW_ANG_XX.wav,Angry,0,16000,50717,3.1698125
data/Emotions\Angry\1009_TAI_ANG_XX.wav,Angry,0,16000,38972,2.43575
data/Emotions\Angry\1009_TIE_ANG_XX.wav,Angry,0,16000,46980,2.93625
data/Emotions\Angry\1009_TSI_ANG_XX.wav,Angry,0,16000,37371,2.3356875
data/Emotions\Angry\1009_WSI_ANG_XX.wav,Angry,0,16000,52853,3.3033125
data/Emotions\Angry\1010_DFA_ANG_XX.wav,Angry,0,16000,35235,2.2021875
data/Emotions\Angry\1010_IEO_ANG_HI.wav,Angry,0,16000,34701,2.1688125
data/Emotions\Angry\1010_IEO_ANG_LO.wav,Angry,0,16000,36837,2.3023125
data/Emotions\Angry\1010_IEO_ANG_MD.wav,Angry,0,16000,39506,2.469125
data/Emotions\Angry\1010_IOM_ANG_XX.wav,Angry,0,16000,41642,2.602625
data/Emotions\Angry\1010_ITH_ANG_XX.wav,Angry,0,16000,52853,3.3033125
data/Emotions\Angry\1010_ITS_ANG_XX.wav,Angry,0,16000,43777,2.7360625
data/Emotions\Angry\1010_IWL_ANG_XX.wav,Angry,0,16000,48048,3.003
data/Emotions\Angry\1010_IWW_ANG_XX.wav,Angry,0,16000,36409,2.2755625
data/Emotions\Angry\1010_MTI_ANG_XX.wav,Angry,0,16000,47514,2.969625
data/Emotions\Angry\1010_TAI_ANG_XX.wav,Angry,0,16000,41108,2.56925
data/Emotions\Angry\1010_TIE_ANG_XX.wav,Angry,0,16000,55522,3.470125
data/Emotions\Angry\1010_TSI_ANG_XX.wav,Angry,0,16000,38972,2.43575
data/Emotions\Angry\1010_WSI_ANG_XX.wav,Angry,0,16000,50717,3.1698125
data/Emotions\Angry\1011_DFA_ANG_XX.wav,Angry,0,16000,47514,2.969625
data/Emotions\Angry\1011_IEO_ANG_HI.wav,Angry,0,16000,54988,3.43675
data/Emotions\Angry\1011_IEO_ANG_LO.wav,Angry,0,16000,48582,3.036375
data/Emotions\Angry\1011_IEO_ANG_MD.wav,Angry,0,16000,40040,2.5025
data/Emotions\Angry\1011_IOM_ANG_XX.wav,Angry,0,16000,42175,2.6359375
data/Emotions\Angry\1011_ITH_ANG_XX.wav,Angry,0,16000,48048,3.003
data/Emotions\Angry\1011_ITS_ANG_XX.wav,Angry,0,16000,43243,2.7026875
data/Emotions\Angry\1011_IWL_ANG_XX.wav,Angry,0,16000,42175,2.6359375
data/Emotions\Angry\1011_IWW_ANG_XX.wav,Angry,0,16000,42175,2.6359375
data/Emotions\Angry\1011_MTI_ANG_XX.wav,Angry,0,16000,46446,2.902875
data/Emotions\Angry\1011_TAI_ANG_XX.wav,Angry,0,16000,41642,2.602625
data/Emotions\Angry\1011_TIE_ANG_XX.wav,Angry,0,16000,55522,3.470125
data/Emotions\Angry\1011_TSI_ANG_XX.wav,Angry,0,16000,45379,2.8361875
data/Emotions\Angry\1011_WSI_ANG_XX.wav,Angry,0,16000,55522,3.470125
data/Emotions\Angry\1012_DFA_ANG_XX.wav,Angry,0,16000,43243,2.7026875
data/Emotions\Angry\1012_IEO_ANG_HI.wav,Angry,0,16000,34167,2.1354375
data/Emotions\Angry\1012_IEO_ANG_LO.wav,Angry,0,16000,35235,2.2021875
data/Emotions\Angry\1012_IEO_ANG_MD.wav,Angry,0,16000,36303,2.2689375
data/Emotions\Angry\1012_IOM_ANG_XX.wav,Angry,0,16000,33100,2.06875
data/Emotions\Angry\1012_ITH_ANG_XX.wav,Angry,0,16000,46980,2.93625
data/Emotions\Angry\1012_ITS_ANG_XX.wav,Angry,0,16000,46446,2.902875
data/Emotions\Angry\1012_IWL_ANG_XX.wav,Angry,0,16000,42175,2.6359375
data/Emotions\Angry\1012_IWW_ANG_XX.wav,Angry,0,16000,37371,2.3356875
data/Emotions\Angry\1012_MTI_ANG_XX.wav,Angry,0,16000,38438,2.402375
data/Emotions\Angry\1012_TAI_ANG_XX.wav,Angry,0,16000,37371,2.3356875
data/Emotions\Angry\1012_TIE_ANG_XX.wav,Angry,0,16000,44845,2.8028125
data/Emotions\Angry\1012_TSI_ANG_XX.wav,Angry,0,16000,38972,2.43575
data/Emotions\Angry\1012_WSI_ANG_XX.wav,Angry,0,16000,39506,2.469125
data/Emotions\Angry\1013_DFA_ANG_XX.wav,Angry,0,16000,43777,2.7360625
data/Emotions\Angry\1013_IEO_ANG_HI.wav,Angry,0,16000,46980,2.93625
data/Emotions\Angry\1013_IEO_ANG_LO.wav,Angry,0,16000,26693,1.6683125
data/Emotions\Angry\1013_IEO_ANG_MD.wav,Angry,0,16000,29363,1.8351875
data/Emotions\Angry\1013_IOM_ANG_XX.wav,Angry,0,16000,39506,2.469125
data/Emotions\Angry\1013_ITH_ANG_XX.wav,Angry,0,16000,46446,2.902875
data/Emotions\Angry\1013_ITS_ANG_XX.wav,Angry,0,16000,42175,2.6359375
data/Emotions\Angry\1013_IWL_ANG_XX.wav,Angry,0,16000,45912,2.8695
data/Emotions\Angry\1013_IWW_ANG_XX.wav,Angry,0,16000,34701,2.1688125
data/Emotions\Angry\1013_MTI_ANG_XX.wav,Angry,0,16000,44311,2.7694375
data/Emotions\Angry\1013_TAI_ANG_XX.wav,Angry,0,16000,43777,2.7360625
data/Emotions\Angry\1013_TIE_ANG_XX.wav,Angry,0,16000,56590,3.536875
data/Emotions\Angry\1013_TSI_ANG_XX.wav,Angry,0,16000,37904,2.369
data/Emotions\Angry\1013_WSI_ANG_XX.wav,Angry,0,16000,49650,3.103125
data/Emotions\Angry\1014_DFA_ANG_XX.wav,Angry,0,16000,37904,2.369
data/Emotions\Angry\1014_IEO_ANG_HI.wav,Angry,0,16000,44311,2.7694375
data/Emotions\Angry\1014_IEO_ANG_LO.wav,Angry,0,16000,35235,2.2021875
data/Emotions\Angry\1014_IEO_ANG_MD.wav,Angry,0,16000,45379,2.8361875
data/Emotions\Angry\1014_IOM_ANG_XX.wav,Angry,0,16000,52319,3.2699375
data/Emotions\Angry\1014_ITH_ANG_XX.wav,Angry,0,16000,57124,3.57025
data/Emotions\Angry\1014_ITS_ANG_XX.wav,Angry,0,16000,44311,2.7694375
data/Emotions\Angry\1014_IWL_ANG_XX.wav,Angry,0,16000,61395,3.8371875
data/Emotions\Angry\1014_IWW_ANG_XX.wav,Angry,0,16000,43243,2.7026875
data/Emotions\Angry\1014_MTI_ANG_XX.wav,Angry,0,16000,54454,3.403375
data/Emotions\Angry\1014_TAI_ANG_XX.wav,Angry,0,16000,48048,3.003
data/Emotions\Angry\1014_TIE_ANG_XX.wav,Angry,0,16000,51785,3.2365625
data/Emotions\Angry\1014_TSI_ANG_XX.wav,Angry,0,16000,47514,2.969625
data/Emotions\Angry\1014_WSI_ANG_XX.wav,Angry,0,16000,48582,3.036375
data/Emotions\Angry\1015_DFA_ANG_XX.wav,Angry,0,16000,36409,2.2755625
data/Emotions\Angry\1015_IEO_ANG_HI.wav,Angry,0,16000,35235,2.2021875
data/Emotions\Angry\1015_IEO_ANG_LO.wav,Angry,0,16000,34701,2.1688125
data/Emotions\Angry\1015_IEO_ANG_MD.wav,Angry,0,16000,48048,3.003
data/Emotions\Angry\1015_IOM_ANG_XX.wav,Angry,0,16000,41642,2.602625
data/Emotions\Angry\1015_ITH_ANG_XX.wav,Angry,0,16000,44845,2.8028125
data/Emotions\Angry\1015_ITS_ANG_XX.wav,Angry,0,16000,38972,2.43575
data/Emotions\Angry\1015_IWL_ANG_XX.wav,Angry,0,16000,49116,3.06975
data/Emotions\Angry\1015_IWW_ANG_XX.wav,Angry,0,16000,31498,1.968625
data/Emotions\Angry\1015_MTI_ANG_XX.wav,Angry,0,16000,42175,2.6359375
data/Emotions\Angry\1015_TAI_ANG_XX.wav,Angry,0,16000,41642,2.602625
data/Emotions\Angry\1015_TIE_ANG_XX.wav,Angry,0,16000,48582,3.036375
data/Emotions\Angry\1015_TSI_ANG_XX.wav,Angry,0,16000,46980,2.93625
data/Emotions\Angry\1015_WSI_ANG_XX.wav,Angry,0,16000,43777,2.7360625
data/Emotions\Angry\1016_DFA_ANG_XX.wav,Angry,0,16000,32032,2.002
